회원번호,가입일,첫구매일,최종구매일,누적구매횟수,평균주문금액,멤버쉽가입,신규멤버쉽가입,광고문자수신동의
444294,2017-08-31,2017-10-13,2019-06-07,48,88210,N,N,N
444313,2017-08-31,2017-08-31,2019-06-18,20,71538,N,N,Y
444379,2017-08-31,2018-01-22,2019-06-17,50,47776,N,N,N
444399,2017-08-31,2017-08-31,2019-06-16,70,87479,N,N,Y
444467,2017-08-31,2017-09-02,2019-05-30,14,57483,N,N,Y
444596,2017-09-01,2017-09-01,2019-06-17,176,39126,N,N,N
444764,2017-09-01,2017-09-01,2019-05-24,10,104558,N,N,Y
444822,2017-09-01,2017-09-03,2019-06-18,84,65533,N,N,N
444860,2017-09-01,2017-09-01,2019-06-13,191,46690,N,N,Y
444872,2017-09-01,2017-09-01,2019-06-16,45,85330,N,N,Y
445002,2017-09-01,2017-09-12,2019-06-13,72,66108,N,N,Y
445383,2017-09-02,2019-02-02,2019-06-12,26,86788,N,N,Y
445387,2017-09-02,2019-01-07,2019-06-14,23,73110,N,N,N
445429,2017-09-02,2017-09-02,2019-06-18,13,139119,N,N,N
445749,2017-09-02,2017-11-19,2019-06-15,53,103798,N,N,Y
445776,2017-09-02,2017-09-04,2019-06-18,182,27312,N,Y,Y
445832,2017-09-02,2017-09-06,2019-06-12,44,46266,N,N,Y
446303,2017-09-03,2017-09-04,2019-06-16,105,62003,N,N,Y
446318,2017-09-03,2017-09-19,2019-06-10,38,51977,N,N,Y
446418,2017-09-03,2017-09-08,2019-06-17,72,49607,N,N,N
446477,2017-09-03,2017-09-04,2019-06-17,98,105608,N,N,Y
446517,2017-09-03,2017-09-04,2019-06-14,51,72112,N,N,Y
446884,2017-09-04,2017-09-04,2019-06-18,14,90576,N,N,N
446902,2017-09-04,2017-09-04,2019-06-13,166,49059,N,Y,N
446973,2017-09-04,2017-09-04,2019-06-14,41,58628,N,N,Y
447009,2017-09-04,2017-09-04,2019-06-05,46,95523,N,N,N
447064,2017-09-04,2017-09-05,2019-06-17,110,26124,N,Y,Y
447409,2017-09-04,2019-04-02,2019-06-15,15,71645,N,N,Y
447554,2017-09-05,2017-09-05,2019-06-18,92,43605,N,N,Y
447782,2017-09-05,2017-09-06,2019-06-14,76,40004,N,Y,Y
447861,2017-09-05,2017-09-06,2019-06-18,102,100040,N,N,N
447960,2017-09-05,2017-09-05,2019-06-13,80,52198,N,N,Y
447974,2017-09-05,2017-09-05,2019-06-17,80,112835,N,N,N
448002,2017-09-05,2017-09-06,2019-06-18,272,35618,Y,N,Y
448176,2017-09-05,2017-09-06,2019-06-18,108,35940,N,Y,N
448304,2017-09-05,2017-09-06,2019-06-17,103,70609,N,N,Y
448583,2017-09-06,2017-09-08,2019-06-16,198,21311,N,Y,Y
448700,2017-09-06,2017-09-12,2019-05-26,32,179466,N,N,Y
448721,2017-09-06,2017-09-06,2019-06-18,97,62910,N,N,Y
449114,2017-09-06,2017-09-11,2019-06-16,104,62276,N,N,Y
449171,2017-09-06,2017-09-06,2019-06-15,74,60391,N,N,Y
449220,2017-09-06,2017-09-06,2019-06-18,175,48122,N,N,Y
449434,2017-09-07,2017-09-07,2019-06-05,86,62363,N,N,Y
449554,2017-09-07,2019-02-19,2019-06-11,21,65539,N,N,Y
449629,2017-09-07,2017-09-07,2019-06-11,9,68247,N,N,Y
449702,2017-09-07,2018-07-01,2019-06-07,51,51918,N,N,Y
449793,2017-09-07,2017-09-07,2019-06-18,104,66362,N,N,Y
449838,2017-09-07,2017-09-08,2019-06-18,81,45030,Y,N,N
450020,2017-09-07,2017-09-08,2019-06-18,50,61828,N,N,Y
450183,2017-09-07,2017-09-08,2019-06-18,48,74712,N,N,N
450650,2017-09-07,2019-02-01,2019-06-17,8,102408,N,N,Y
450985,2017-09-08,2017-09-08,2019-06-15,32,86367,N,N,N
451349,2017-09-08,2017-09-08,2019-06-16,181,75366,N,N,Y
451534,2017-09-08,2017-09-08,2019-06-12,57,68977,N,N,Y
451585,2017-09-08,2017-09-08,2019-06-17,52,57899,N,N,Y
451651,2017-09-08,2017-09-08,2019-06-14,70,90296,N,N,Y
451796,2017-09-08,2018-04-18,2019-06-11,15,64206,N,N,Y
451836,2017-09-08,2017-09-28,2019-06-15,95,44484,N,Y,N
451887,2017-09-08,2017-09-08,2019-06-18,181,32266,N,Y,N
451906,2017-09-08,2017-09-22,2019-06-18,167,39670,N,N,Y
452038,2017-09-08,2017-09-08,2019-06-13,68,125123,N,N,Y
452303,2017-09-09,2018-01-31,2019-06-18,64,95319,N,N,Y
452583,2017-09-09,2017-09-09,2019-06-18,98,60328,N,N,Y
452638,2017-09-09,2017-09-12,2019-05-31,50,52128,N,N,Y
452713,2017-09-09,2017-09-15,2019-05-28,131,60181,N,N,Y
452781,2017-09-09,2017-09-09,2019-06-13,73,65549,N,N,Y
453076,2017-09-09,2018-03-29,2019-06-15,52,75708,N,N,Y
453141,2017-09-09,2018-11-08,2019-06-11,37,72755,N,N,Y
453292,2017-09-09,2017-09-13,2019-06-14,127,25492,N,N,N
453336,2017-09-09,2017-09-10,2019-06-16,147,76157,N,N,Y
453788,2017-09-10,2017-09-17,2019-06-18,73,55275,N,N,Y
453936,2017-09-10,2017-09-11,2019-06-17,123,97203,N,N,N
453986,2017-09-10,2017-09-10,2019-06-18,66,84154,N,N,N
454085,2017-09-10,2017-11-30,2019-06-11,95,82144,N,N,Y
454178,2017-09-10,2017-09-10,2019-06-18,147,53884,N,N,Y
454238,2017-09-10,2017-09-11,2019-06-16,114,65613,N,N,Y
454301,2017-09-10,2017-09-11,2019-06-13,67,62601,N,N,Y
454366,2017-09-10,2017-09-12,2019-06-13,99,45572,N,N,Y
454368,2017-09-10,2017-09-12,2019-06-18,111,61667,N,N,N
454703,2017-09-11,2017-09-11,2019-06-18,80,71168,N,N,Y
454739,2017-09-11,2017-09-18,2019-06-18,120,65681,N,N,Y
454792,2017-09-11,2017-11-16,2019-06-14,71,35964,N,Y,Y
454821,2017-09-11,2017-09-11,2019-06-09,131,66673,N,N,N
454884,2017-09-11,2017-09-12,2019-06-15,77,76076,N,N,Y
454905,2017-09-11,2017-09-12,2019-06-17,153,22606,N,Y,Y
455094,2017-09-11,2018-08-04,2019-06-18,64,67217,N,N,Y
455514,2017-09-11,2017-09-11,2019-06-08,39,45674,N,N,Y
455637,2017-09-11,2017-09-16,2019-06-08,49,68729,N,N,Y
455658,2017-09-11,2017-09-11,2019-06-18,92,58454,N,N,Y
455707,2017-09-11,2017-09-12,2019-06-18,418,30475,Y,N,Y
455870,2017-09-11,2017-09-11,2019-06-15,119,41498,N,N,N
455980,2017-09-11,2017-09-11,2019-06-11,21,46965,N,N,N
455991,2017-09-11,2017-09-12,2019-06-13,68,50147,N,N,Y
455995,2017-09-11,2019-03-04,2019-06-15,38,25330,N,Y,Y
456320,2017-09-12,2017-09-12,2019-05-24,18,81983,N,N,Y
456328,2017-09-12,2017-09-12,2019-06-14,24,49203,N,N,N
456426,2017-09-12,2017-09-12,2019-06-17,151,45217,N,Y,N
456835,2017-09-12,2017-09-17,2019-06-18,237,46302,N,N,N
456889,2017-09-12,2017-09-13,2019-06-16,103,51799,N,N,Y
456914,2017-09-12,2018-04-13,2019-06-17,52,66067,N,N,N
456941,2017-09-12,2017-09-27,2019-06-18,251,60387,N,N,Y
457015,2017-09-12,2017-09-21,2019-06-12,49,69898,N,N,Y
457050,2017-09-12,2017-09-12,2019-06-14,47,77004,N,N,N
457060,2017-09-12,2017-09-12,2019-06-14,17,74638,N,N,N
457179,2017-09-12,2017-09-14,2019-06-18,47,58908,N,N,N
457366,2017-09-12,2017-10-19,2019-06-11,28,83445,N,N,Y
457378,2017-09-12,2017-09-13,2019-06-16,155,40963,N,Y,Y
457401,2017-09-12,2017-09-13,2019-06-18,199,50038,N,N,Y
457417,2017-09-12,2017-09-12,2019-06-16,104,65795,N,N,Y
457716,2017-09-12,2017-09-17,2019-06-15,171,48179,N,N,Y
457855,2017-09-13,2017-09-13,2019-06-17,48,81190,N,N,Y
458252,2017-09-13,2017-09-13,2019-05-31,90,115479,N,N,Y
458265,2017-09-13,2017-09-13,2019-06-14,21,75443,N,N,Y
458516,2017-09-13,2017-09-13,2019-06-11,48,44866,N,N,Y
458876,2017-09-13,2017-10-11,2019-06-14,268,34006,N,Y,Y
459091,2017-09-13,2017-12-12,2019-06-13,23,86030,N,N,N
459094,2017-09-13,2017-09-21,2019-06-15,70,53721,N,N,Y
459320,2017-09-14,2017-09-14,2019-05-27,53,84394,N,N,Y
459384,2017-09-14,2018-02-27,2019-05-24,14,106323,N,N,Y
459457,2017-09-14,2017-09-14,2019-06-17,46,57390,N,N,N
459484,2017-09-14,2017-09-22,2019-06-18,95,51520,N,N,Y
459573,2017-09-14,2017-09-14,2019-06-07,65,59938,N,N,Y
459762,2017-09-14,2017-09-14,2019-06-17,175,32236,N,Y,Y
460096,2017-09-14,2017-09-15,2019-06-05,56,98459,N,N,N
460416,2017-09-14,2017-09-17,2019-06-17,192,35181,N,Y,N
460549,2017-09-14,2019-01-24,2019-06-11,23,59777,N,N,Y
460598,2017-09-15,2017-09-15,2019-05-30,26,74403,N,N,Y
460634,2017-09-15,2017-09-15,2019-06-13,126,46716,N,Y,N
460840,2017-09-15,2017-09-15,2019-06-12,39,58798,N,N,Y
460848,2017-09-15,2017-09-15,2019-06-13,239,45263,N,Y,Y
460910,2017-09-15,2017-11-02,2019-06-17,61,54565,N,N,Y
460930,2017-09-15,2017-11-01,2019-06-18,42,71733,N,N,Y
461170,2017-09-15,2017-09-15,2019-06-11,53,101729,N,N,Y
461452,2017-09-15,2017-09-15,2019-06-15,58,63861,N,N,Y
461474,2017-09-15,2017-09-15,2019-06-11,83,63213,N,N,Y
461674,2017-09-15,2017-10-01,2019-06-17,208,31784,N,Y,Y
461688,2017-09-15,2017-09-15,2019-06-15,58,62654,N,N,N
461718,2017-09-15,2017-09-18,2019-06-18,311,31441,Y,N,Y
461789,2017-09-16,2017-09-16,2019-06-15,127,27707,N,Y,N
461794,2017-09-16,2017-09-19,2019-06-03,30,121201,N,N,Y
462062,2017-09-16,2017-09-17,2019-06-10,133,70699,N,N,N
462126,2017-09-16,2018-03-12,2019-06-18,31,33024,N,Y,N
462261,2017-09-16,2018-04-05,2019-06-05,27,105882,N,N,N
462713,2017-09-17,2017-09-17,2019-06-13,23,50397,N,N,N
462963,2017-09-17,2017-09-17,2019-06-18,117,69163,N,N,Y
462968,2017-09-17,2017-09-18,2019-06-17,176,39619,N,N,Y
463026,2017-09-18,2017-09-18,2019-06-18,152,80290,N,N,Y
463168,2017-09-18,2017-09-18,2019-06-15,139,37299,N,Y,N
463447,2017-09-18,2017-09-18,2019-06-04,51,62257,N,N,Y
463560,2017-09-18,2017-09-19,2019-05-31,25,113784,N,N,Y
463732,2017-09-18,2017-10-27,2019-06-11,72,72758,N,N,Y
463803,2017-09-19,2018-03-14,2019-06-10,67,92379,N,N,Y
463840,2017-09-19,2017-09-19,2019-06-14,338,25588,N,Y,N
463871,2017-09-19,2018-04-11,2019-06-17,55,76237,N,N,Y
464076,2017-09-19,2017-09-19,2019-06-14,115,87079,N,N,Y
464108,2017-09-19,2017-09-20,2019-06-16,91,91521,N,N,Y
464287,2017-09-19,2017-09-27,2019-06-13,47,152055,N,N,Y
464392,2017-09-19,2017-09-19,2019-06-15,51,135043,N,N,Y
464809,2017-09-20,2017-09-21,2019-06-09,46,69122,N,N,Y
465056,2017-09-20,2017-09-20,2019-06-09,35,40324,N,N,Y
465111,2017-09-20,2017-09-23,2019-06-17,39,74274,N,N,Y
465198,2017-09-20,2018-10-03,2019-06-18,94,26429,N,Y,Y
465247,2017-09-20,2017-09-20,2019-06-13,61,109029,N,N,Y
465269,2017-09-20,2017-09-20,2019-06-16,185,27084,N,Y,Y
465289,2017-09-20,2018-05-20,2019-06-17,43,68178,N,N,N
465329,2017-09-20,2017-09-20,2019-06-15,114,57094,N,N,Y
465347,2017-09-20,2017-09-21,2019-06-14,118,42890,N,N,Y
465396,2017-09-20,2018-04-07,2019-06-18,29,82833,N,N,N
465472,2017-09-20,2017-09-20,2019-05-28,53,87489,N,N,N
465595,2017-09-21,2017-10-16,2019-06-18,91,45869,N,N,Y
465626,2017-09-21,2017-09-22,2019-06-05,52,101535,N,N,N
465940,2017-09-21,2017-09-21,2019-05-30,30,131728,N,N,Y
466130,2017-09-22,2019-05-08,2019-06-12,5,101518,N,N,Y
466228,2017-09-22,2017-09-22,2019-06-13,204,39968,N,N,N
466250,2017-09-22,2017-09-25,2019-06-10,99,69522,N,N,Y
466326,2017-09-22,2017-12-26,2019-06-18,134,31756,N,Y,Y
466354,2017-09-22,2017-09-30,2019-06-11,35,87872,N,N,N
466474,2017-09-22,2018-06-18,2019-06-09,33,101263,N,N,Y
466504,2017-09-22,2019-04-10,2019-06-17,20,61126,N,N,Y
466913,2017-09-24,2017-09-27,2019-06-18,64,66890,N,N,Y
466966,2017-09-24,2018-06-13,2019-06-10,66,63999,N,N,N
467120,2017-09-25,2017-09-25,2019-06-11,15,59287,N,N,Y
467125,2017-09-25,2017-09-25,2019-06-17,87,79604,N,N,Y
467148,2017-09-25,2017-09-25,2019-06-16,190,40409,N,N,Y
467422,2017-09-25,2017-09-25,2019-06-16,112,34058,Y,N,Y
467500,2017-09-25,2017-09-26,2019-06-12,168,33826,N,N,N
468028,2017-09-26,2017-09-26,2019-06-17,93,51781,N,N,N
468201,2017-09-27,2017-09-27,2019-06-15,55,84399,N,N,N
468270,2017-09-27,2017-09-27,2019-06-14,106,86671,N,N,Y
468307,2017-09-27,2017-09-27,2019-06-15,245,41110,N,Y,Y
468363,2017-09-27,2017-09-29,2019-06-13,94,96571,N,N,N
468454,2017-09-27,2017-10-01,2019-06-14,49,79074,N,N,N
468488,2017-09-27,2017-09-27,2019-06-17,59,58716,N,N,N
468722,2017-09-28,2017-09-29,2019-06-01,153,124157,N,N,N
468741,2017-09-28,2017-09-28,2019-06-12,63,63799,N,N,Y
468858,2017-09-28,2017-09-28,2019-06-13,28,51369,N,N,N
468908,2017-09-28,2017-11-29,2019-06-12,109,61972,N,N,Y
469685,2017-09-29,2018-08-06,2019-06-04,41,54059,N,N,N
470203,2017-09-30,2018-01-05,2019-06-16,126,27107,N,Y,Y
470326,2017-10-01,2018-11-14,2019-05-29,6,155743,N,N,Y
470333,2017-10-01,2017-10-02,2019-06-15,81,32943,N,Y,Y
470464,2017-10-01,2017-10-01,2019-06-15,123,84889,N,N,Y
470512,2017-10-01,2017-10-10,2019-06-17,101,84538,N,N,N
470708,2017-10-02,2017-10-02,2019-06-13,27,72284,N,N,N
471037,2017-10-02,2017-10-08,2019-06-10,61,52068,N,N,N
471067,2017-10-02,2017-10-02,2019-06-17,120,26949,N,Y,Y
471825,2017-10-05,2017-11-14,2019-06-18,110,36197,N,Y,Y
472219,2017-10-06,2017-10-06,2019-06-17,85,51704,N,N,N
472251,2017-10-06,2017-10-10,2019-06-17,106,48017,N,N,N
472659,2017-10-07,2017-10-19,2019-06-08,148,41702,N,Y,N
473527,2017-10-08,2017-10-12,2019-06-17,144,36165,N,N,Y
473916,2017-10-09,2017-10-12,2019-06-18,98,65123,N,N,Y
473932,2017-10-09,2017-10-10,2019-06-15,48,86201,N,N,Y
474606,2017-10-09,2017-10-09,2019-06-13,66,69785,N,N,Y
474795,2017-10-09,2018-09-02,2019-06-10,41,65423,N,N,N
474892,2017-10-10,2017-10-20,2019-06-07,181,71783,Y,N,Y
474896,2017-10-10,2017-10-10,2019-06-16,83,51318,N,N,Y
474974,2017-10-10,2017-10-10,2019-06-17,112,61211,N,N,Y
475278,2017-10-10,2017-10-10,2019-06-13,49,79437,N,N,Y
475317,2017-10-10,2017-10-20,2019-06-18,79,77089,N,N,N
475511,2017-10-11,2017-10-11,2019-06-12,63,52346,N,N,N
476139,2017-10-11,2017-12-25,2019-06-17,143,71784,N,N,Y
476142,2017-10-11,2017-10-11,2019-06-16,166,28386,N,Y,Y
476149,2017-10-11,2018-11-06,2019-06-18,45,23908,N,Y,N
476353,2017-10-11,2017-10-11,2019-06-18,169,121604,N,N,Y
476499,2017-10-12,2017-10-12,2019-06-16,127,29857,N,Y,N
476546,2017-10-12,2017-10-12,2019-06-16,108,35290,N,Y,Y
476814,2017-10-12,2017-10-12,2019-06-13,89,24280,N,Y,Y
476898,2017-10-12,2017-10-12,2019-06-14,113,32916,N,Y,Y
477004,2017-10-12,2017-11-16,2019-06-14,21,88814,N,N,N
477092,2017-10-12,2018-01-08,2019-06-13,45,70709,N,N,N
477109,2017-10-12,2017-10-20,2019-06-15,68,72630,N,N,Y
477128,2017-10-12,2017-10-12,2019-06-16,74,71283,N,N,Y
477231,2017-10-12,2017-10-12,2019-06-15,88,39498,N,Y,Y
477409,2017-10-12,2017-10-27,2019-06-14,35,88657,N,N,Y
477410,2017-10-12,2019-04-21,2019-06-18,14,44148,N,Y,N
477423,2017-10-12,2017-10-12,2019-06-17,196,55286,N,N,Y
477514,2017-10-12,2017-10-13,2019-06-16,135,90301,N,N,Y
477598,2017-10-13,2017-11-07,2019-06-17,151,43074,N,Y,N
477605,2017-10-13,2017-10-13,2019-06-15,184,29557,N,Y,N
477610,2017-10-13,2017-10-13,2019-06-16,224,27836,N,Y,N
477639,2017-10-13,2017-10-16,2019-06-14,59,51959,N,N,Y
477897,2017-10-13,2017-10-20,2019-06-17,23,102262,N,N,Y
478187,2017-10-13,2017-10-24,2019-06-16,112,34065,N,Y,Y
478248,2017-10-13,2018-02-02,2019-06-16,35,42761,N,N,N
478354,2017-10-13,2017-10-13,2019-06-17,189,22298,N,Y,N
478431,2017-10-13,2018-05-08,2019-06-17,39,67737,N,N,Y
478932,2017-10-14,2017-10-14,2019-06-15,40,82639,N,N,Y
478939,2017-10-14,2018-07-26,2019-06-05,26,78753,N,N,Y
479075,2017-10-14,2017-10-14,2019-06-15,17,70272,N,N,N
479380,2017-10-15,2017-10-15,2019-06-07,65,53304,N,N,N
479398,2017-10-15,2017-10-15,2019-06-15,79,128042,N,N,N
479546,2017-10-15,2018-01-17,2019-06-13,27,40127,N,N,N
479634,2017-10-15,2017-10-15,2019-06-14,36,53688,N,N,Y
479638,2017-10-15,2017-10-16,2019-05-31,78,62819,N,N,N
479770,2017-10-15,2017-10-15,2019-06-15,77,74819,N,N,N
479926,2017-10-15,2017-10-18,2019-06-08,45,58585,N,Y,N
479966,2017-10-15,2017-10-16,2019-06-18,101,62666,N,N,Y
480146,2017-10-16,2017-11-09,2019-06-13,99,86305,N,N,Y
480255,2017-10-16,2017-10-16,2019-06-18,125,33830,N,Y,N
480258,2017-10-16,2017-10-19,2019-06-12,14,130567,N,N,Y
480426,2017-10-16,2017-10-17,2019-06-18,196,38876,N,Y,N
480587,2017-10-16,2019-02-11,2019-06-12,51,81251,N,N,Y
480838,2017-10-16,2017-10-16,2019-06-11,31,85493,N,N,Y
481035,2017-10-17,2017-10-19,2019-06-16,180,54852,N,N,Y
481158,2017-10-17,2017-10-17,2019-06-13,104,58612,N,N,N
481202,2017-10-17,2017-10-19,2019-06-11,19,92417,N,N,Y
481517,2017-10-17,2018-11-26,2019-06-18,38,80291,N,N,N
481667,2017-10-17,2017-10-25,2019-06-15,116,46677,N,N,N
481786,2017-10-17,2017-10-18,2019-06-17,118,25813,N,Y,Y
481809,2017-10-18,2017-10-18,2019-06-15,83,62611,N,N,Y
482799,2017-10-18,2017-10-19,2019-06-18,105,71403,N,N,Y
482877,2017-10-18,2017-10-18,2019-05-31,13,79058,N,N,Y
483021,2017-10-18,2017-10-27,2019-06-14,42,73868,N,N,Y
483240,2017-10-19,2017-10-19,2019-06-17,76,57761,N,N,Y
483254,2017-10-19,2017-10-19,2019-05-31,53,66915,N,N,N
483524,2017-10-19,2017-10-19,2019-06-15,106,73964,N,N,N
483627,2017-10-19,2017-10-19,2019-06-08,36,84749,N,N,Y
483675,2017-10-19,2017-12-08,2019-06-15,45,84064,N,N,Y
484056,2017-10-19,2017-11-09,2019-05-30,69,53774,N,N,Y
484313,2017-10-19,2017-11-27,2019-06-13,54,52895,N,N,N
484319,2017-10-19,2017-10-19,2019-06-18,75,69922,N,N,Y
484363,2017-10-19,2017-10-20,2019-06-11,55,128336,N,N,Y
484726,2017-10-20,2017-10-20,2019-06-18,39,64108,N,N,Y
484804,2017-10-20,2017-10-23,2019-06-13,100,76563,N,N,N
484878,2017-10-20,2018-10-08,2019-06-16,45,53046,N,N,Y
484921,2017-10-20,2018-08-04,2019-06-17,85,87539,N,N,Y
485358,2017-10-20,2017-12-20,2019-06-17,30,62402,N,N,Y
485445,2017-10-20,2018-01-24,2019-06-18,168,32787,N,Y,Y
485484,2017-10-20,2017-11-13,2019-06-09,149,54125,N,N,N
486081,2017-10-21,2017-10-21,2019-05-23,28,73998,N,N,N
486518,2017-10-22,2018-03-18,2019-06-17,91,38865,N,Y,N
486788,2017-10-22,2019-04-23,2019-06-02,12,64747,N,N,Y
487016,2017-10-22,2017-10-23,2019-06-13,142,81027,N,N,Y
487138,2017-10-22,2019-02-01,2019-06-15,14,112225,N,N,Y
487274,2017-10-22,2017-10-23,2019-06-13,123,45938,N,N,N
487381,2017-10-23,2017-10-27,2019-06-18,267,43415,N,Y,N
487704,2017-10-23,2017-10-23,2019-05-27,13,50162,N,N,Y
488000,2017-10-23,2017-10-24,2019-06-11,136,54966,N,Y,Y
488033,2017-10-23,2017-11-02,2019-06-15,43,61446,N,N,Y
488091,2017-10-23,2018-08-12,2019-06-16,26,67537,N,N,N
488333,2017-10-23,2017-10-24,2019-06-16,31,42403,N,N,N
488470,2017-10-24,2017-10-24,2019-06-08,11,97679,N,N,N
488516,2017-10-24,2018-07-23,2019-06-14,30,76876,N,N,Y
488543,2017-10-24,2018-10-24,2019-06-02,7,196620,N,N,N
488961,2017-10-24,2017-10-24,2019-06-18,106,49759,N,N,N
489317,2017-10-24,2017-10-26,2019-06-18,219,33479,N,Y,Y
489423,2017-10-25,2018-01-16,2019-06-07,39,69451,N,N,N
489537,2017-10-25,2017-10-25,2019-06-15,158,33330,N,Y,N
489746,2017-10-25,2017-12-29,2019-06-17,39,54965,N,N,Y
489950,2017-10-25,2018-01-09,2019-06-18,197,23241,N,Y,Y
490053,2017-10-25,2018-03-12,2019-06-11,25,56968,N,N,Y
490096,2017-10-25,2017-10-26,2019-06-18,129,54400,N,Y,Y
490402,2017-10-25,2017-10-25,2019-06-14,106,62355,N,N,Y
490621,2017-10-26,2017-10-26,2019-06-13,65,38567,N,N,Y
490762,2017-10-26,2017-10-30,2019-05-30,88,49837,N,N,Y
490808,2017-10-26,2017-10-26,2019-06-18,132,41978,N,Y,Y
490821,2017-10-26,2017-10-26,2019-06-17,81,30993,N,Y,Y
490924,2017-10-26,2017-10-26,2019-06-16,87,37378,N,N,N
491052,2017-10-26,2017-10-26,2019-06-13,90,58485,N,N,Y
491354,2017-10-26,2017-10-26,2019-06-15,86,64175,N,N,N
491723,2017-10-27,2017-12-02,2019-05-22,33,137193,N,N,Y
491954,2017-10-27,2017-10-30,2019-06-18,51,66871,N,N,Y
491973,2017-10-27,2017-11-06,2019-06-07,18,69921,N,N,N
492454,2017-10-27,2017-10-27,2019-06-13,30,62527,N,N,Y
492605,2017-10-27,2017-10-27,2019-06-09,136,66982,N,N,Y
493396,2017-10-28,2017-10-28,2019-06-17,165,24705,N,Y,Y
493440,2017-10-28,2017-11-01,2019-06-12,37,81304,N,N,Y
493540,2017-10-28,2017-10-30,2019-06-15,111,40031,N,N,N
493595,2017-10-28,2017-10-28,2019-06-18,63,64358,N,N,Y
493604,2017-10-28,2017-10-28,2019-06-11,25,52526,N,N,N
494178,2017-10-29,2017-10-29,2019-06-12,17,72181,N,N,Y
494200,2017-10-29,2017-10-29,2019-06-12,46,55515,N,N,Y
494318,2017-10-29,2017-11-28,2019-06-16,55,97877,N,N,N
494771,2017-10-30,2017-10-30,2019-06-16,148,30359,N,Y,Y
494843,2017-10-30,2017-10-30,2019-06-13,29,55980,N,N,N
494851,2017-10-30,2017-11-17,2019-06-14,44,68318,N,N,Y
494919,2017-10-30,2017-10-30,2019-06-01,113,33180,N,N,Y
495149,2017-10-30,2017-10-30,2019-06-16,170,63589,N,N,Y
495278,2017-10-30,2017-10-30,2019-06-10,124,83144,N,N,Y
495329,2017-10-30,2017-11-02,2019-06-18,80,63834,N,N,Y
495482,2017-10-30,2017-11-08,2019-06-13,37,55840,N,N,Y
495962,2017-10-31,2017-11-01,2019-06-18,20,70846,N,N,Y
496401,2017-10-31,2019-05-06,2019-06-16,12,63008,N,N,Y
496947,2017-11-01,2017-12-13,2019-06-16,56,69734,N,N,Y
496955,2017-11-01,2017-11-05,2019-06-18,115,74671,N,N,Y
496971,2017-11-01,2017-11-01,2019-06-12,98,85387,N,N,Y
496992,2017-11-01,2017-11-01,2019-06-11,92,90144,N,N,Y
497014,2017-11-01,2017-11-01,2019-06-12,9,68780,N,N,Y
497155,2017-11-01,2018-07-19,2019-06-18,38,75433,N,N,Y
497236,2017-11-01,2018-06-29,2019-05-24,24,154820,N,N,N
497384,2017-11-01,2018-03-20,2019-06-17,61,33291,N,Y,N
497509,2017-11-01,2017-11-01,2019-06-12,77,54529,N,N,Y
497565,2017-11-01,2018-01-30,2019-06-16,56,101968,N,N,Y
497598,2017-11-01,2017-11-01,2019-06-13,77,67980,N,N,Y
497621,2017-11-01,2017-11-02,2019-06-13,12,76762,N,N,Y
497639,2017-11-01,2017-11-23,2019-06-18,130,32270,N,Y,N
497728,2017-11-01,2018-06-03,2019-06-03,35,59064,N,N,Y
497742,2017-11-01,2017-11-01,2019-06-10,77,67591,N,N,Y
497808,2017-11-01,2019-01-13,2019-06-17,27,74024,N,N,N
497813,2017-11-01,2017-11-01,2019-06-16,88,91399,N,N,Y
497843,2017-11-01,2017-11-01,2019-06-13,20,67274,N,N,Y
498039,2017-11-02,2017-11-02,2019-06-07,149,63563,N,N,Y
498093,2017-11-02,2017-11-02,2019-06-17,106,44914,N,N,Y
498416,2017-11-02,2017-11-07,2019-06-13,56,83874,N,N,Y
498646,2017-11-02,2017-11-02,2019-06-18,170,36208,N,Y,Y
499343,2017-11-03,2017-11-03,2019-06-14,167,39381,N,N,Y
499348,2017-11-03,2018-03-22,2019-06-18,155,43051,N,Y,Y
499553,2017-11-03,2017-11-18,2019-06-09,75,79061,N,N,Y
499722,2017-11-03,2017-11-06,2019-06-17,76,58718,N,N,Y
499879,2017-11-03,2017-11-03,2019-06-18,30,69229,N,N,Y
499889,2017-11-03,2018-08-06,2019-06-15,25,45408,N,N,Y
499972,2017-11-04,2018-06-18,2019-06-14,87,46862,N,Y,N
500127,2017-11-04,2017-11-06,2019-06-17,71,52260,N,N,Y
500485,2017-11-04,2017-11-16,2019-06-15,62,66379,N,N,N
500505,2017-11-04,2017-12-09,2019-06-16,26,125700,N,N,Y
500584,2017-11-04,2017-11-04,2019-06-12,101,100407,N,N,N
500880,2017-11-05,2017-11-06,2019-06-15,115,54703,N,N,Y
501227,2017-11-05,2017-11-06,2019-06-15,335,35227,N,N,Y
501436,2017-11-06,2017-12-02,2019-06-12,86,67776,N,N,Y
501501,2017-11-06,2018-10-17,2019-06-07,35,86878,N,N,Y
501620,2017-11-06,2017-11-18,2019-06-15,26,122608,N,N,Y
501720,2017-11-06,2017-11-06,2019-06-11,72,128733,N,N,Y
501892,2017-11-06,2018-10-10,2019-06-13,59,56499,N,N,N
502064,2017-11-06,2017-11-06,2019-06-11,95,84252,N,N,Y
502159,2017-11-06,2017-11-06,2019-06-18,137,31290,N,Y,Y
502162,2017-11-06,2017-11-06,2019-06-15,113,39220,N,Y,Y
502415,2017-11-07,2017-11-12,2019-06-18,171,43945,N,N,Y
